date,JNJ,UNH,PFE,MRK,ABBV,MDT,AMGN,ABT,LLY,BMY,GILD,TMO,CVS,BIIB,ANTM,BDX,AET,AGN,DHR,CELG,ISRG,SYK,ILMN,ESRX,BSX,HUM,VRTX,CI,ZTS,BAX,HCA,REGN,CNC,EW,ALGN,ALXN,MCK,ZBH,A,IDXX,IQV,CERN,MYL,LH,CAH,ABMD,RMD,MTD,WAT,DGX,ABC,COO,INCY,HSIC,UHS,HOLX,NKTR,PKI,VAR,PRGO,DVA,XRAY,EVHC
2013-11-27,83.3605,68.7273,26.8789,42.5848,40.8838,52.1208,101.4861,34.4983,44.1771,45.7054,68.4613,98.9249,60.8271,293.83,86.4046,100.4227,65.4346,159.5133,55.5503,80.76,126.0032,69.8263,99.37,67.5,11.71,100.2818,68.32,87.8778,30.1688,33.9829,46.0823,292.88,29.875,32.65,54.76,121.24,160.1988,87.0723,36.7169,52.24,42.99,57.65,44.14,102.28,58.0103,28.55,44.4135,247.03,99.9,55.7522,65.5899,131.5617,46.71,57.205,80.9461,22.66,12.32,37.2387,67.9121,151.6106,59.88,46.4394,
2013-11-29,83.0797,68.8382,26.7525,42.5848,41.0532,52.0028,101.7179,34.3812,44.0543,45.4488,68.6264,98.778,61.0093,290.97,85.7216,100.1,65.4916,158.8994,55.1375,80.885,125.6332,69.6952,98.0,67.35,11.58,100.4847,69.42,87.3088,30.0434,34.0974,45.9832,293.86,29.865,32.765,54.64,124.5,160.5763,87.8314,36.5531,52.08,43.19,57.47,44.13,101.85,58.1273,28.59,44.5413,246.57,99.53,55.3165,65.6178,131.5117,46.6,57.0,81.1627,22.39,12.56,37.1022,69.1165,151.6981,59.55,46.3128,
2013-12-02,82.7462,68.5424,26.8368,42.8839,41.0024,52.1933,102.0656,34.3362,44.0718,45.5373,68.3604,98.7584,60.7268,294.84,86.6815,99.6668,65.045,159.2014,54.968,81.555,125.1599,69.5454,98.48,67.03,11.63,101.7023,69.25,87.0292,30.0434,33.958,46.2804,296.69,30.01,32.735,55.11,123.8,159.3954,87.4759,36.3075,52.51,42.79,57.68,44.35,100.1,58.1453,28.06,44.5686,246.68,99.58,55.144,65.9527,132.0308,47.24,57.3,81.015,22.31,12.02,36.8389,70.1703,152.6615,59.19,46.1376,
2013-12-03,82.4741,68.145,26.3225,42.525,42.3412,52.2931,101.1562,33.8501,43.6683,45.0773,66.434,98.8466,60.818,287.76,85.4263,99.9341,64.2659,158.4609,54.3783,79.965,124.2699,69.2363,97.29,66.65,11.82,101.2288,67.66,86.0209,29.9856,33.5495,46.6172,287.5,30.57,32.565,55.17,122.16,158.621,87.0435,36.1164,52.48,42.35,57.45,43.22,100.0,58.2442,28.07,44.4591,244.83,99.34,55.7613,65.655,132.5599,45.85,57.3,81.8126,22.45,11.84,36.4585,70.2854,151.0559,58.5,45.9818,
2013-12-04,82.1757,68.3306,26.3646,42.1404,42.087,51.649,100.8173,33.634,43.7473,45.1835,66.4798,98.161,60.2439,285.82,84.531,99.0123,62.9833,156.931,54.2972,80.035,123.5599,68.6369,98.07,67.18,11.31,100.2625,67.33,85.8112,30.1013,33.5043,46.5578,287.26,30.465,32.435,54.65,122.65,157.5272,86.5438,36.56,52.19,41.94,56.4,42.97,99.18,56.8675,27.44,43.0721,245.04,99.2,55.2439,64.6223,131.6515,46.14,56.85,81.5369,22.26,11.65,36.556,70.7016,150.725,57.27,46.0402,
2013-12-05,81.5964,67.4956,26.3478,41.7131,42.1632,51.6308,101.067,33.2379,43.8262,44.9358,67.1403,97.8769,60.0162,284.92,83.2012,98.6343,61.5771,158.7337,54.2825,82.255,122.6132,68.5152,97.65,66.77,11.34,98.4749,66.45,84.1838,30.3231,33.4692,46.1318,283.2,29.985,32.605,54.53,122.17,154.8556,86.909,36.5054,52.0,41.87,56.09,43.35,99.24,56.6246,27.71,43.0995,245.97,98.49,54.6539,64.3246,133.4983,46.55,56.225,80.9461,22.47,11.46,36.6048,69.8249,151.4354,57.12,45.7091,
2013-12-06,82.8866,68.1914,26.5923,42.2088,43.5105,52.7467,101.7536,33.7871,44.4139,44.8296,67.8742,100.5998,60.818,290.9,84.0445,100.3901,62.7267,162.4658,55.3734,83.215,125.7932,69.7888,99.25,66.95,11.85,100.4944,66.45,86.3603,30.4196,33.8154,46.7955,282.74,30.095,33.145,55.46,125.45,157.595,88.4175,37.4129,52.0,42.03,57.42,44.14,100.0,57.5244,27.68,43.6926,247.12,98.21,54.4542,65.3945,125.5421,46.59,56.94,81.6353,22.29,11.54,37.1997,70.2411,151.4451,58.26,46.6147,
2013-12-09,82.8866,68.3955,26.626,42.3541,43.3919,52.5018,101.6287,33.49,44.5543,45.2985,68.975,99.924,60.7997,286.18,84.3132,100.631,63.4868,161.9103,55.5651,85.005,125.5299,69.8731,101.33,67.16,11.72,100.9002,66.75,87.0093,30.6221,34.0161,46.5379,279.49,28.66,31.365,55.75,125.84,157.808,88.821,37.5698,52.06,42.74,56.71,43.86,100.3,57.8303,27.88,43.9207,245.44,98.49,54.7628,65.7108,126.3607,46.15,56.74,81.724,22.12,11.38,37.7362,70.1791,150.3552,62.17,46.3226,
2013-12-10,82.6233,68.7017,26.4237,42.243,44.1799,52.0572,101.7357,33.409,44.2911,45.3162,66.7917,99.8358,61.9478,285.23,84.3874,99.4357,63.7814,159.3671,55.3955,85.385,126.5065,69.6765,99.97,67.73,11.58,100.1369,66.23,85.9609,30.246,33.7502,46.8549,277.5,28.31,31.265,54.87,125.25,154.8169,88.283,37.7609,51.75,43.73,55.855,42.605,99.15,59.5849,27.4,43.2728,243.4,97.03,53.1924,64.9107,123.5256,47.82,57.61,81.8421,22.21,11.23,38.6335,69.7452,150.2482,61.44,46.8095,
2013-12-11,81.7193,66.9297,25.8419,41.8328,44.629,51.0411,100.7995,32.9318,43.8438,44.8031,64.7736,99.1208,62.0844,278.04,82.7285,97.8792,62.9928,156.2782,54.4962,83.025,122.2065,68.1125,99.26,67.24,11.18,98.4942,64.39,84.9925,29.9856,33.6047,46.2903,270.02,27.865,30.95,53.68,121.6,153.2682,86.8033,37.4197,51.075,43.77,54.6,41.42,88.25,59.5939,26.6,41.5116,239.32,95.25,50.1062,64.0083,119.6823,47.57,56.405,79.5972,21.77,10.54,37.9117,68.1955,147.0467,60.63,47.2184,
2013-12-12,80.0078,65.8813,25.5046,41.6689,44.3917,50.4877,100.3715,32.6707,43.1858,44.7146,64.4617,98.3165,61.5651,277.87,82.191,97.2862,61.8906,155.3037,54.7321,82.76,122.7665,67.279,101.0,66.71,11.48,97.0834,65.36,84.1439,30.0627,33.3939,45.8842,274.0,27.13,30.81,54.12,122.35,151.7291,86.4766,37.7063,50.795,45.07,54.03,41.86,87.75,59.54,26.6,41.393,240.03,96.01,48.8444,63.9804,119.3229,48.5,55.865,79.6858,21.65,10.74,38.0971,67.2037,149.5476,60.19,46.975,
2013-12-13,80.1746,65.3895,25.5046,41.7207,44.3748,50.7055,100.0059,32.7698,43.3262,44.8739,65.4983,99.4053,61.3282,275.32,81.3199,97.7031,61.7766,155.7325,54.5552,82.45,120.9799,67.0168,102.43,66.62,11.39,96.5423,65.18,83.1156,30.4582,33.2534,46.3894,269.59,28.79,30.72,54.2,123.69,152.3486,86.9666,37.6381,51.135,44.97,54.17,41.78,89.13,59.0991,26.7,42.3968,241.02,96.03,49.1985,63.6827,121.0,48.89,56.04,80.0796,22.01,10.53,38.0093,67.7085,147.7376,60.3,46.5855,
2013-12-16,80.1921,65.9277,25.5046,41.4706,45.2221,51.1137,99.9703,32.8868,43.1507,45.0066,65.5166,100.2881,61.7655,273.6,81.2643,98.1015,62.3372,155.5766,55.5135,81.6887,120.7599,67.0168,102.6,67.405,11.4,96.7355,64.76,83.8144,30.8632,33.1882,46.7361,268.45,28.405,31.42,55.58,123.78,152.4164,86.8609,37.6926,51.715,45.15,54.32,41.9,89.84,59.0451,26.64,42.1139,242.53,96.72,49.3074,63.6827,120.3511,49.65,56.045,79.6759,22.15,10.76,38.2824,68.0273,146.9786,60.02,46.42,
2013-12-17,79.569,65.6215,25.4119,41.3067,45.4424,51.3405,98.9716,32.9588,43.1771,45.2012,64.2874,100.3666,60.8726,271.51,80.5229,97.9811,62.4702,155.8007,55.1081,80.395,118.6432,67.1011,102.0,66.89,11.44,95.7306,65.58,83.6447,30.516,32.8921,45.1115,261.88,28.055,31.365,56.0,123.06,153.3456,87.0819,38.4637,52.17,45.22,54.93,41.86,89.55,58.8291,26.42,41.8493,241.69,96.1,48.6084,63.5896,121.9284,47.54,55.7,79.0162,22.32,10.84,38.1068,67.5225,149.1291,60.22,46.2155,
2013-12-18,81.3068,67.1523,25.9431,42.1691,46.0271,52.402,100.5142,34.3182,44.3087,46.5192,67.5072,104.3883,63.4967,280.64,82.4969,100.5754,63.7244,160.6826,56.656,81.24,120.4132,69.0771,104.62,67.98,11.54,97.3346,68.63,84.9027,31.0272,33.7402,46.112,271.72,28.555,31.875,57.16,128.65,155.872,89.1669,39.5009,52.0,45.68,55.76,42.84,90.11,60.0798,27.3,41.7671,245.26,98.8,48.5358,64.7619,121.2196,49.11,56.575,79.2919,22.39,10.99,39.2187,69.0899,151.4841,62.27,46.9458,
2013-12-19,80.7275,67.1616,25.8925,42.0742,44.5951,51.8667,100.3983,34.2372,43.9841,47.6249,67.3605,106.0951,63.9067,277.21,82.2466,100.0843,63.3063,161.0626,56.4496,82.01,119.6999,69.1614,103.51,67.885,11.62,98.2623,69.95,85.1822,31.1622,33.6498,45.2304,270.55,28.135,31.985,56.47,130.75,155.4461,88.9844,39.1529,51.905,45.16,54.69,42.53,89.61,60.0798,26.38,41.6576,240.72,99.02,47.9186,64.7805,122.3876,50.11,56.025,77.8051,22.44,10.76,39.4528,67.983,147.0759,61.69,47.0626,
2013-12-20,80.8241,68.0523,25.5046,42.5313,44.5612,51.6127,101.6733,34.0662,44.0367,47.2091,68.4888,106.4972,63.8338,283.34,83.0251,100.8811,63.6388,158.3537,57.7101,83.74,121.4499,69.9761,104.92,68.96,11.84,98.4555,71.83,85.1123,31.2297,34.3172,46.4488,278.69,28.565,32.595,57.03,130.64,156.327,89.1093,38.8663,52.605,45.42,54.67,42.51,90.0,59.8909,27.02,42.0592,241.07,99.58,48.5812,64.9573,126.78,51.34,56.43,78.1793,22.415,11.19,39.6381,67.3631,148.1657,62.64,47.16,
2013-12-23,80.7714,68.98,25.589,42.5658,44.5527,52.0754,100.9332,34.6063,44.3438,47.1737,68.7915,106.7621,64.2529,281.61,84.4708,101.3907,64.1044,161.7155,56.5676,84.175,123.7365,70.2477,107.38,69.98,11.97,99.5958,73.48,85.8511,31.2201,34.5731,45.6068,278.01,28.6,32.755,58.04,130.9,155.2622,89.7723,39.262,52.67,46.2,55.31,42.72,90.84,60.2778,27.47,42.5337,243.08,99.47,49.0623,65.1526,125.8715,51.28,56.905,78.455,22.54,11.22,40.038,67.5756,147.7181,63.26,47.5787,
2013-12-24,80.7977,68.7759,25.5384,42.6089,44.3663,52.0482,100.0862,34.3812,44.5104,47.0587,68.764,107.3212,64.672,280.65,84.6932,101.6224,64.0094,160.6826,56.6044,83.71,123.6532,70.2384,108.12,69.52,11.99,99.7793,73.49,86.0308,31.2201,34.6534,46.0922,275.69,28.705,32.81,57.96,131.06,155.1364,89.6471,39.0505,53.0,46.4,55.38,42.565,91.03,60.3948,27.12,42.8439,242.85,99.6,49.4708,65.255,126.4405,50.82,57.115,79.2919,22.57,11.48,40.1063,67.9476,147.5235,63.25,47.5227,
2013-12-26,81.219,69.4439,25.7576,42.8762,44.9001,52.1389,101.9675,34.5253,44.7297,47.4126,68.9842,108.1648,64.9454,281.34,85.3975,102.0115,64.9025,161.3939,56.7188,84.57,124.9265,70.6036,108.66,70.13,12.17,100.0403,73.81,86.6698,31.4323,34.7839,46.1813,278.64,28.74,32.695,57.77,132.91,156.2011,89.9649,39.2074,52.86,46.48,55.67,42.82,90.7,60.7187,26.95,43.1451,242.89,99.6,48.8989,65.4038,125.4323,50.68,57.115,79.351,22.52,11.74,40.0673,67.9476,148.0782,63.39,47.3374,
2013-12-27,81.0523,69.2955,25.8335,42.9366,44.5273,52.0754,102.6452,34.5433,44.9578,47.0145,68.2962,108.5571,65.2005,277.17,85.416,102.2431,64.95,160.9164,56.8146,84.465,126.6632,70.5801,110.38,70.6,12.06,99.8368,73.45,86.3903,31.5094,34.8591,46.0327,277.04,28.7,33.005,57.2,131.57,155.8236,89.7819,39.0994,53.385,46.4,55.58,42.78,90.97,60.4128,27.04,42.8531,244.01,99.36,49.1077,65.3201,125.3624,49.71,57.215,78.9178,22.36,11.39,40.1648,68.107,148.0295,63.36,47.1327,
2013-12-30,81.0084,69.379,25.8756,43.0659,44.9171,52.0482,102.9751,34.5793,44.8877,47.2533,68.8741,108.4787,65.2187,279.57,84.8137,102.4748,64.7505,161.4036,56.645,84.49,127.6899,70.5425,110.2,70.19,12.02,99.2846,73.89,86.4701,31.5094,34.7487,46.746,278.08,29.055,32.84,57.05,132.7,155.5429,89.7434,39.202,53.345,46.45,55.76,42.91,91.12,60.6229,27.46,43.0812,241.8,100.3,49.0623,65.4783,124.7734,50.57,57.25,78.9473,22.32,11.57,40.3306,68.5674,148.9929,63.29,47.2594,
2013-12-31,80.3852,69.8614,25.825,43.1608,44.7476,52.3217,101.7179,34.5073,44.7385,47.3335,68.8924,109.2242,65.2096,279.572,85.6199,102.3729,65.1685,163.7033,56.9252,84.484,128.0265,70.6554,110.59,70.24,12.02,100.0015,74.3,87.3387,31.5287,34.8993,47.2611,275.24,29.475,32.88,57.14,132.884,156.2302,89.7338,39.1131,53.185,46.34,55.74,43.4,91.37,60.3879,26.74,42.9626,242.59,100.0,48.5994,65.4131,123.6254,50.63,57.13,80.0107,22.35,11.35,40.2136,68.7977,149.3335,63.37,47.2692,
2014-01-02,79.8937,69.1841,25.6817,42.6779,44.0443,52.1849,103.247,34.4173,44.5017,46.5498,68.9933,107.537,64.1436,280.33,83.9889,101.122,64.1899,163.752,56.3722,85.97,126.6699,70.1758,110.34,69.955,11.91,99.6334,73.83,86.0608,31.2105,34.7186,47.3205,274.59,29.52,32.96,56.96,133.44,155.0299,88.819,38.4428,52.515,45.8,55.07,42.58,90.23,59.7733,26.85,42.1595,241.53,99.22,47.973,65.0224,122.8368,51.23,56.745,79.3805,21.94,11.87,39.9307,68.4877,148.9832,64.78,46.7622,
2014-01-03,80.6134,69.6759,25.7323,42.8848,44.3155,53.1878,102.0656,34.7864,44.8262,47.0663,68.1769,107.949,64.2803,277.4,83.9889,101.3351,64.4654,163.7228,56.4533,84.905,124.4865,70.3733,108.61,70.0,11.93,98.587,73.45,86.2605,30.9115,34.7738,48.3111,271.75,29.46,33.63,57.17,131.72,155.5623,89.2042,38.9284,53.145,46.29,54.7,42.72,90.77,60.3699,27.06,42.6614,242.71,98.04,48.1282,65.0689,123.3359,51.99,56.955,80.2569,22.19,11.97,40.194,68.6117,150.0828,64.47,46.9864,
2014-01-06,81.0347,68.878,25.7576,42.8935,42.6971,53.9901,101.1829,35.2455,45.2035,46.8793,67.1862,107.9588,63.1505,274.97,82.7378,101.4093,64.1519,163.6351,55.9593,81.31,123.6465,70.8528,108.87,69.88,12.33,97.6182,75.5,85.9909,30.8439,34.834,48.0734,268.86,29.33,33.18,59.9,129.86,155.1267,89.7819,38.7369,52.66,46.03,54.2,42.26,90.35,60.3156,27.3,42.269,242.42,98.39,47.6444,64.8363,122.0581,52.31,56.825,79.2722,21.66,11.68,40.6622,68.8774,148.8177,64.8,46.7037,
2014-01-07,82.7549,70.984,25.9178,43.2125,42.7818,54.5553,103.8132,34.9754,44.9052,46.8081,66.7642,110.1658,63.4785,273.5175,84.4059,102.8732,65.026,165.5547,56.4238,82.305,124.5865,71.2572,112.51,69.84,12.44,97.4148,74.49,88.2073,30.9597,35.0197,49.3809,274.0725,30.095,33.625,61.3625,133.17,156.6464,91.573,39.2909,53.93,46.79,55.26,42.98,92.18,61.0568,27.62,43.2637,248.36,100.38,48.8129,65.5434,123.7352,51.96,57.66,81.5467,21.915,11.89,41.0719,70.6485,150.4234,65.2,47.4252,
2014-01-08,82.6408,70.1583,26.0948,42.9366,42.6716,55.467,103.3228,35.2905,44.835,47.5739,67.388,111.8628,63.5696,290.01,85.4624,102.9195,65.6911,172.5803,56.4533,83.73,126.8199,72.4231,113.97,71.03,12.79,96.3006,75.23,87.768,30.6125,35.1351,50.0743,273.5,30.72,33.37,60.73,134.0,164.3708,93.8166,39.9338,54.155,47.42,54.32,44.73,91.71,60.5868,28.23,43.6105,249.67,100.48,48.5573,66.1853,123.855,54.74,58.63,81.7633,22.08,12.17,41.6473,70.8787,153.7806,65.44,47.5129,
2014-01-09,83.1411,70.5851,26.078,42.7038,43.4004,54.1177,106.0067,35.3535,45.335,49.0078,68.1586,111.8236,63.7062,289.75,86.1852,103.9109,68.1424,175.3379,57.1317,84.35,128.9265,72.3949,114.8,72.38,12.78,95.9034,76.32,89.9046,30.8247,35.2305,50.4211,267.62,30.86,34.205,60.34,134.07,169.714,92.8922,39.9474,54.49,47.84,55.02,45.1,92.57,61.6263,29.55,43.6379,249.5,100.62,49.0502,66.4086,125.612,56.17,58.765,83.1418,22.07,12.4,42.3593,71.9856,154.6759,65.64,47.6884,
2014-01-10,83.1499,69.3048,25.8756,43.0142,43.1292,54.6556,105.2042,35.6236,45.5543,50.0319,68.6814,112.2748,63.3327,299.31,85.2492,104.2723,67.7909,178.6315,57.2792,84.905,140.0499,73.4857,116.67,72.86,13.11,93.9367,78.21,89.0659,31.3841,35.1301,50.8371,274.38,30.115,34.24,60.71,135.21,169.8204,93.0944,40.3031,54.525,48.61,55.18,45.97,91.98,62.6567,30.03,43.6013,249.99,101.46,49.178,66.3714,125.9214,59.97,58.1,84.2052,22.12,12.79,42.1155,71.7023,157.3519,64.74,47.7274,
2014-01-13,82.9392,68.5996,25.7492,45.8082,42.557,54.0174,103.7865,35.4064,45.6772,49.3551,67.0944,110.8329,62.458,283.67,84.1835,102.901,67.4963,176.6534,56.151,82.45,131.0239,72.8087,113.93,72.62,12.92,93.0357,77.04,88.6366,30.6511,35.1753,50.4805,268.68,30.285,34.37,58.69,130.61,161.7863,92.1026,40.3031,54.19,49.16,53.83,45.24,90.7,61.4184,29.25,42.7344,247.27,100.51,49.0685,65.6922,123.8351,59.11,57.155,82.6987,21.8,12.38,41.3059,70.4005,156.554,64.47,47.1034,
2014-01-14,83.1323,68.6739,26.137,45.7047,43.2146,54.1633,104.9634,35.8228,46.0017,49.5866,68.7915,112.5691,62.4033,297.47,84.6561,103.494,68.1301,181.2429,57.7068,83.52,139.9599,73.4951,121.51,73.01,13.18,93.772,79.38,89.3455,30.7186,34.9545,50.9263,300.32,30.58,35.3,60.4,137.66,162.1057,93.2099,40.9528,55.005,49.0,55.07,46.22,90.97,61.6443,29.55,41.8584,252.45,103.0,49.2328,65.6271,126.161,63.46,57.695,84.3726,22.11,13.13,41.6961,71.3746,153.7611,64.97,47.5129,
2014-01-15,83.2025,69.4346,26.2888,45.2908,42.7962,54.0904,105.6678,35.7866,46.8526,48.5358,69.0117,113.3146,62.2211,296.72,81.6906,103.6052,68.0539,177.1503,57.67,82.675,137.5999,73.5797,121.12,73.21,13.34,94.1014,78.77,89.7149,30.68,35.0398,50.5895,287.49,31.07,35.945,62.23,137.03,161.9605,94.0862,41.2674,56.055,49.5,55.52,45.46,91.08,61.3822,28.42,42.6067,253.2,103.95,49.744,65.6364,128.8464,62.42,57.9,84.4809,22.31,13.16,41.9892,72.1007,153.4595,64.48,47.1034,
2014-01-16,83.0621,67.5049,26.2803,45.2736,43.1292,53.8898,106.1315,35.7956,48.5106,48.8029,71.461,113.8933,62.0753,294.0,79.2904,103.7627,66.9387,176.098,57.9059,83.8,138.1299,73.9841,125.26,72.9,13.55,93.1616,81.0,88.6766,30.8632,35.1552,50.738,290.48,31.0,36.335,62.12,139.81,163.1608,93.4506,41.3768,56.255,49.78,55.39,45.41,91.5,61.4093,27.99,41.8036,254.07,105.25,49.8719,65.5899,130.3937,63.48,57.89,83.9492,22.57,13.27,42.2334,73.0748,152.934,64.65,47.0547,
2014-01-17,83.4307,67.2822,26.2129,44.7993,42.7535,54.2545,106.2385,35.6689,48.3878,48.4111,71.9197,113.6775,61.9295,297.48,79.2255,103.1326,66.872,178.5925,57.4193,83.52,143.3799,73.5327,136.34,73.62,13.51,93.5589,82.09,89.3155,30.6028,35.09,50.9263,292.0,30.86,34.27,63.95,139.71,162.7349,92.3722,41.5204,56.79,48.98,55.74,45.75,91.8,61.1743,27.76,41.6394,254.29,104.4,49.9175,65.6178,129.4753,61.87,58.08,83.9689,22.58,13.06,42.0185,72.9686,151.8344,64.83,46.7037,
2014-01-21,82.5267,67.876,26.3309,44.6958,42.7022,54.1268,106.3277,35.4154,48.765,48.6159,74.8368,112.7554,62.5013,310.5,80.5507,103.2623,66.9673,181.087,57.5151,84.275,146.4599,73.8994,141.2,74.6,13.98,92.6772,85.48,89.9844,30.1592,34.9043,49.5295,295.7,30.82,34.86,62.67,142.58,163.1511,92.8729,41.6162,57.09,48.15,55.9,46.45,91.27,61.4636,27.69,42.0683,255.73,105.05,49.7806,65.6085,129.1858,64.55,58.535,82.6003,22.28,13.51,42.1259,72.4904,151.0364,65.24,46.8207,
2014-01-22,82.7813,68.0987,26.3646,44.2819,41.9165,53.9263,110.8928,34.4648,48.7738,48.8118,75.3872,112.5102,63.2789,310.54,79.8001,103.3643,67.3009,180.6583,57.4709,84.99,146.3732,73.89,144.73,74.69,13.87,93.1423,84.12,89.5152,30.3424,34.9946,49.3512,295.38,30.73,34.115,63.2,140.75,164.2449,92.8344,41.6709,57.29,48.01,57.02,45.91,91.86,61.4184,27.57,42.4515,255.85,104.96,50.2918,65.3852,127.1588,64.86,58.93,82.5215,21.77,13.1,42.0478,73.0483,152.8464,66.49,46.5867,
2014-01-23,81.3945,67.9131,26.1454,44.4975,41.7371,53.5251,110.2063,33.8854,48.379,48.0459,75.3597,110.6563,62.6385,314.96,79.5035,102.2895,66.6909,178.4853,56.8589,84.275,146.3332,73.1378,144.1,74.43,13.65,93.1907,83.83,89.3954,30.6125,34.6233,49.3215,291.59,31.27,34.145,63.4,137.94,166.8488,91.8426,40.6724,57.3,47.74,56.49,45.26,91.35,60.5235,27.25,42.7801,253.59,104.58,49.7075,64.7898,126.1104,65.6,58.425,81.6353,21.94,13.99,41.5104,73.9515,150.9878,65.59,45.8554,
2014-01-24,79.5251,66.4287,25.3697,44.8251,40.8148,52.112,106.3633,33.1159,47.4755,45.3653,73.9562,107.8509,61.8701,303.6,78.0764,99.8342,65.6996,172.6582,54.6615,80.61,136.9199,71.5863,138.62,73.32,13.34,93.0066,79.77,86.56,30.3424,33.9409,47.9446,279.61,30.74,34.405,58.88,133.64,168.1555,89.8975,39.5781,56.64,46.21,54.71,44.31,90.1,59.1316,26.42,40.0424,243.44,103.02,49.032,62.5663,122.5158,63.94,57.48,79.0852,21.24,12.92,40.2306,72.4373,148.6815,64.2,44.6951,
2014-01-27,78.9371,66.475,25.0072,45.2994,39.9949,51.9297,105.6768,32.8625,47.4842,44.2789,72.3416,107.7724,61.7786,297.88,78.6695,99.0466,65.5281,174.1296,54.6394,78.135,136.2099,71.7649,140.25,73.35,13.21,93.0454,79.37,86.8595,30.246,34.0613,48.638,270.74,30.525,33.19,55.43,129.82,167.4392,89.7531,39.8722,56.455,46.54,54.14,44.01,89.9,58.9869,26.55,39.9785,241.62,102.9,49.0776,62.1569,123.6142,62.5,56.47,78.455,20.98,12.75,40.1134,72.2867,149.1972,63.97,44.7146,
2014-01-28,79.0775,66.5307,25.648,45.5926,40.7294,52.0482,107.6205,32.9258,47.572,45.4811,74.002,110.1756,62.6843,305.65,78.1227,100.2604,65.6996,179.45,55.4579,79.99,136.5132,72.8181,144.53,74.26,13.28,93.026,79.3,85.8012,30.3929,34.3724,49.054,278.67,30.15,33.14,57.47,133.01,169.6462,90.7834,39.7354,56.555,47.3,54.9,44.7,90.3,60.9122,26.56,40.2432,248.63,110.41,48.7125,63.0035,123.5343,65.32,57.08,79.4199,20.95,13.37,41.7254,72.3753,152.8269,64.32,45.0364,
2014-01-29,78.0243,66.1132,25.3866,45.0235,40.661,51.3827,106.2563,32.4551,47.2912,44.7241,73.2498,109.6165,61.6139,305.46,79.1143,99.8249,64.8704,176.1369,55.3989,79.23,138.3999,72.3103,146.67,73.71,13.18,93.5104,78.82,85.7413,29.7549,34.3222,48.8361,281.54,30.15,32.575,57.74,133.73,167.7296,89.7627,39.4277,56.725,46.43,54.05,44.48,89.24,60.0625,26.21,39.796,244.67,108.81,49.1324,62.5756,122.8753,65.24,56.99,78.7504,20.82,13.29,41.6179,72.331,149.5476,63.9,44.8999,
2014-01-30,78.5509,67.542,25.9852,46.1445,41.2589,51.9753,107.7899,33.0707,46.7298,44.9646,74.7818,118.6316,61.8884,318.28,81.3292,100.0473,65.6234,181.9153,55.5242,76.99,138.7832,73.4763,150.82,74.66,13.56,95.109,82.15,87.5084,29.6486,34.7588,49.0243,292.97,30.455,32.74,58.49,162.0,171.5531,89.5894,40.6997,56.878,47.7,56.27,45.55,89.06,62.3313,26.93,40.0972,249.43,109.81,47.8178,63.05,125.052,66.45,57.53,79.6562,21.01,13.99,43.0247,72.9243,151.7079,64.91,45.4361,
2014-01-31,77.6469,67.0595,25.6311,45.6789,42.0446,51.565,106.0602,33.1884,47.379,44.5015,73.9837,112.9418,61.9524,312.64,79.6982,100.177,65.1278,184.1467,54.8532,75.965,135.8599,72.9685,152.0,74.69,13.53,94.2661,79.04,86.1706,29.3489,34.272,49.797,288.59,30.3,32.56,59.42,158.73,168.8234,90.4849,39.7696,57.13,47.63,56.89,45.41,89.83,61.4816,27.49,39.796,246.3,108.27,47.9274,62.5383,124.0935,65.52,57.445,80.759,21.36,13.6,42.5949,72.0033,151.4743,64.93,44.9876,
2014-02-03,76.1637,65.6308,25.7997,44.9114,40.439,49.8784,104.0986,32.4551,46.1947,43.317,72.3141,110.9702,60.1868,300.39,79.346,97.6568,63.9173,177.4134,53.5038,74.3,133.7232,71.906,151.01,74.15,13.01,93.3554,77.63,84.3835,29.3586,33.3939,48.004,283.81,29.555,32.085,54.96,154.67,165.5227,87.4998,38.4018,54.545,46.43,55.66,43.65,87.86,59.4389,26.43,38.3542,234.71,105.11,46.631,60.6311,117.1239,63.0,55.105,77.4704,20.47,12.86,42.038,69.3024,147.9809,63.05,43.8273,
2014-02-04,76.0232,65.4174,26.508,46.1445,40.9514,48.8664,103.2337,32.8172,46.5807,43.5842,75.2404,110.8034,60.4795,308.18,79.0958,98.222,64.1079,180.327,53.7766,75.755,136.3665,72.1693,151.59,73.37,12.85,94.4308,79.15,84.8128,29.2232,33.5946,48.0635,287.23,29.395,32.87,55.23,156.21,164.0126,87.9332,39.5371,57.55,46.61,56.6,43.65,88.96,59.2581,26.32,39.3398,237.81,105.22,46.7589,60.4823,119.1908,62.93,55.18,76.9879,20.11,12.71,41.8524,69.3998,151.6008,62.74,43.7981,
2014-02-05,76.6025,65.705,26.0574,46.1618,40.7635,49.8966,102.6006,32.9077,46.2474,43.228,71.6903,111.0388,59.8666,299.93,79.3738,99.3709,65.0706,179.1187,53.4522,75.425,138.3665,72.4043,150.78,73.29,12.76,92.7257,77.41,84.9326,29.1265,33.7703,47.5186,281.9,30.895,33.265,54.67,154.49,163.2189,88.7613,39.2772,58.115,48.37,53.21,43.44,88.73,59.0864,26.08,39.6774,235.87,105.31,46.6493,60.2125,119.5603,62.26,55.53,76.9978,20.68,12.43,41.6863,69.4795,149.1583,63.2,43.8566,
