date,BA,MMM,HON,UNP,GE,UTX,UPS,CAT,LMT,CSX,FDX,RTN,GD,NOC,NSC,EMR,DE,ITW,ETN,WM,DAL,JCI,LUV,ROP,FTV,IR,PCAR,PH,ROK,COL,CMI,SWK,UAL,INFO,HRS,CTAS,VRSK,GWW,AME,TXT,TDG,FAST,RSG,LLL,EFX,AAL,XYL,CHRW,EXPD,DOV,CPRT,URI,KSU,MAS,HII,JBHT,SNA,RHI,ARNC,JEC,NLSN,AOS,ALLE,ALK,FBHS,FLR,PNR,FLS,SRCL,PWR
2017-11-02,257.3804,226.6305,142.5466,115.8965,19.2841,118.7618,113.2779,134.3353,303.3859,50.8912,223.18,181.7047,201.1353,297.1054,130.2361,61.84,132.7428,154.6042,77.3956,79.9307,49.1129,39.7806,53.4596,255.5172,73.0434,85.8169,70.8091,184.136,195.4129,134.6881,168.4635,159.1005,58.27,42.93,134.9561,145.9523,91.02,195.1653,67.9259,54.2102,282.55,46.5969,63.8092,184.6074,107.5088,46.9333,66.4885,77.9555,57.4358,75.1205,36.5,145.58,104.3772,38.5906,231.8015,106.7257,155.2688,50.9631,25.0323,58.3324,34.8612,59.5641,81.4642,62.4007,63.7176,43.7608,68.9696,38.4352,67.92,36.56
2017-11-03,256.518,226.6207,142.1153,114.712,19.4776,118.3805,111.9113,134.4928,302.5368,50.5856,222.13,182.386,201.3721,297.4012,128.4721,62.3066,133.3254,154.9194,76.1476,79.9797,49.1715,39.8099,53.6081,256.891,73.3722,84.4944,70.1793,182.4237,194.589,134.599,168.2497,160.3984,59.65,43.49,137.23,146.7635,91.03,196.1263,67.2106,54.4798,282.52,46.9201,62.923,183.5838,107.2916,47.0225,66.0026,77.8477,57.2284,75.816,36.41,144.71,103.4988,38.7196,232.2956,106.5666,154.9945,51.4447,25.1315,58.8785,34.8896,59.0288,81.2562,62.4007,63.3327,46.123,68.4074,38.5432,67.32,35.66
2017-11-06,258.7916,224.7568,142.7329,114.8588,19.4679,117.7156,110.4186,135.5559,302.6247,50.4278,218.8709,182.1391,199.7044,297.5984,128.2355,62.7148,133.6019,155.5989,76.3523,79.5293,49.3373,40.2112,53.9844,257.0303,72.5951,84.3964,69.4807,181.6758,193.0686,133.7177,167.783,160.8212,59.92,43.61,136.8165,145.9721,91.1,199.627,68.0947,54.36,283.0,47.067,62.5784,183.4656,106.6303,47.082,65.9729,77.4949,56.7741,75.9741,36.22,148.4,104.6141,38.9181,233.4221,107.1829,155.9055,51.3563,25.3992,60.6859,35.401,59.1577,82.3162,62.685,63.382,47.8061,68.5258,39.2895,67.26,36.31
2017-11-07,260.8105,224.5031,144.0759,114.5749,19.5452,118.0676,110.4477,136.6387,305.7575,51.0884,219.0789,184.4497,201.0761,299.0279,127.5752,61.3151,133.9968,155.4414,76.7033,79.9111,48.6934,40.1133,53.3408,259.1706,73.2029,83.8184,69.3528,182.5123,196.9922,133.6583,167.0734,162.4337,58.71,43.43,137.1906,146.2689,92.29,201.1959,68.1047,54.2102,283.33,47.0474,63.1593,183.1704,106.0282,46.0414,66.0423,78.8865,61.2675,76.0057,35.75,147.55,104.6832,38.7792,230.5959,106.0001,155.3177,51.5332,24.8736,60.5072,35.9882,58.9891,82.7521,60.9791,63.6189,47.3238,67.9932,38.828,67.16,36.21
2017-11-08,260.2617,224.2884,143.968,115.3189,19.4582,117.608,109.6529,135.1425,308.051,50.763,218.4251,185.4667,199.9511,299.0181,127.457,60.7708,132.9403,155.2641,77.0738,80.1167,48.8398,40.1231,53.4794,258.0855,72.5054,83.936,69.3921,181.9219,190.0769,133.2325,166.6067,162.945,58.92,43.93,139.0806,147.99,92.57,204.0886,67.598,54.7794,284.97,47.4685,62.9033,184.1054,105.811,45.9522,65.9828,79.0139,59.7368,75.9188,35.9,148.74,104.3674,38.8288,248.9862,103.7241,154.1226,51.8379,24.5761,60.6958,35.5525,59.0585,82.6531,60.8615,63.2833,46.8711,68.22,38.2093,67.1,36.34
2017-11-09,258.833,222.8831,142.576,114.6043,19.3325,115.7405,109.0907,133.223,303.6006,49.5208,215.3939,182.6131,196.2505,294.9168,126.1364,59.7599,129.6227,153.9838,75.9136,79.686,47.991,37.6864,52.9348,256.662,72.3659,82.6919,68.3097,180.0751,186.1828,132.1829,163.282,160.1231,58.39,43.2,135.4089,145.43,90.82,202.0686,67.5583,54.33,265.58,46.5577,62.795,181.8515,107.5384,45.3576,65.7151,79.0629,59.1245,74.3064,35.62,145.09,103.8837,38.3227,239.6873,101.3785,153.6132,51.6512,24.2488,59.8617,35.1358,58.1662,81.3156,61.1556,63.1649,46.31,67.2338,38.2977,64.06,35.51
2017-11-10,257.0102,221.9658,142.8799,114.2421,19.816,115.4862,110.5652,134.3451,303.6885,49.3729,216.0973,182.4847,197.1386,293.921,125.3085,59.8863,130.5607,154.7618,75.9721,79.6077,47.6983,36.1401,52.9645,257.0303,72.3858,83.2307,68.477,179.9664,189.764,132.5998,164.2444,160.2411,58.52,42.93,136.5901,146.1,90.21,200.776,67.7768,54.2002,267.0,46.6067,62.4799,181.32,107.3311,45.5066,65.6854,78.7199,59.1047,74.1325,35.85,146.31,103.4396,38.3128,237.8196,101.2294,152.6924,51.9952,24.0405,59.6134,34.6812,58.0572,82.3559,61.1948,63.1353,46.3002,67.1154,38.4254,64.02,35.84
2017-11-13,258.5571,222.7172,143.8308,114.0267,18.3944,114.4693,112.108,134.3944,305.4257,49.0476,219.3464,182.1391,197.4939,294.2661,125.7717,59.6724,130.2448,155.2247,75.9916,80.4104,47.669,35.23,52.7269,254.8801,72.336,83.0347,68.4572,179.048,189.6951,132.3913,164.4874,161.2243,57.81,42.99,136.7968,147.35,90.12,193.1881,68.4325,53.6309,262.0,46.2541,62.9329,182.2058,107.3804,45.4272,65.4672,78.7493,58.6702,74.1325,35.88,144.61,103.7554,38.5906,236.3571,101.9549,152.8883,52.6144,23.5942,59.4049,34.2551,58.4141,83.1583,60.5086,63.5893,45.9458,67.3324,38.6611,64.06,36.72
2017-11-14,257.9068,223.8004,144.419,113.782,17.3112,116.1609,111.3855,135.3886,306.1967,48.7025,217.8704,181.6257,197.5827,296.2181,125.141,59.0406,131.2025,156.1406,74.9678,80.6453,47.708,35.1224,53.222,255.4376,72.4058,82.9759,67.8153,177.4382,188.7492,131.9049,164.4097,161.362,57.2,43.89,137.1611,149.2,91.11,192.9809,69.0285,53.5011,268.02,46.4892,62.9427,181.8022,107.8937,45.4967,65.7746,78.7591,58.6505,73.9902,35.88,144.87,102.8967,38.7395,234.7266,101.8456,153.4859,52.5947,23.0091,57.5379,34.0656,58.315,82.128,60.4693,63.8459,44.9419,67.0858,38.3763,63.54,35.75
2017-11-15,258.9907,221.917,143.4877,113.2632,17.6594,121.126,112.2505,132.0024,303.1712,47.9434,212.4321,180.5494,196.3689,295.7055,124.5891,57.9228,130.6002,153.4913,73.9733,81.4275,48.1276,34.9658,53.2256,254.233,71.5888,81.6632,67.3413,177.4975,185.9414,132.3516,162.1932,160.7032,57.49,43.53,136.7968,149.5,90.83,193.1289,68.3629,52.4025,265.15,46.5871,62.1746,180.2078,108.782,46.8672,65.3384,78.3475,58.2456,73.2709,35.95,143.38,100.8437,38.5112,232.7798,100.9213,153.4957,52.5161,23.1678,56.952,34.1604,57.9085,81.2661,65.3339,63.2241,44.558,66.5434,37.9344,63.06,35.35
2017-11-16,259.8183,223.8883,144.7243,114.1148,17.6497,115.9616,111.0242,134.227,305.1329,49.4124,215.8595,181.9515,196.5959,296.3069,127.3486,57.8395,132.9107,155.53,74.5291,79.9797,49.5265,35.367,54.727,255.338,72.1766,83.5246,68.8325,180.0356,190.7493,131.6369,163.5337,160.2607,58.68,43.46,138.7243,150.11,90.82,195.8621,69.6543,52.8319,268.4,47.4685,62.2731,183.0244,108.1602,47.3539,65.9134,78.7885,59.0356,74.3064,35.94,148.36,102.1762,38.8387,233.0367,102.3525,154.6773,53.961,23.5347,58.0245,33.7815,58.5231,81.6426,64.5771,63.5991,45.6899,67.2929,38.3763,62.68,35.97
2017-11-17,258.3995,223.8297,144.34,113.1946,17.611,114.6238,110.2821,134.0006,302.2538,49.2152,213.9675,180.5494,195.165,292.6591,125.6929,58.6529,134.0561,154.7618,73.7491,78.9518,48.908,35.6117,54.1725,255.1787,71.9873,83.3874,65.86,180.0751,191.4882,131.2994,155.9798,160.536,58.2,43.62,138.2202,148.92,91.86,195.1912,69.7934,52.9019,263.08,47.4685,61.4853,182.2337,109.927,47.0659,65.8539,76.8678,58.3937,74.4724,35.55,150.09,101.3372,39.057,230.1216,100.8219,154.6281,53.961,23.6537,58.2231,34.4539,58.3843,81.8803,65.0967,63.915,45.9655,67.5001,38.5039,62.76,36.01
2017-11-20,260.7346,225.9083,145.7687,113.5666,17.3886,114.4763,110.5359,134.7684,307.0848,49.0081,215.2057,181.5664,196.1222,296.6914,125.2297,59.0547,135.1915,156.4459,73.7978,79.2161,48.8786,35.2888,54.1131,256.9407,72.5453,83.0053,66.8574,180.6281,191.3601,131.4979,156.3614,161.7553,58.76,43.85,140.2761,148.25,92.53,196.9673,70.1907,53.4112,266.64,47.1159,61.702,187.0072,109.473,47.3638,66.4191,76.858,58.3542,74.8043,36.31,151.5,102.4427,39.5333,231.5841,101.1002,156.9915,53.961,23.6934,58.9282,34.2723,58.9792,82.4648,65.0967,64.0235,46.0443,68.2102,38.2388,62.5,36.47
2017-11-21,263.0599,228.4457,147.158,114.6533,17.2435,115.1255,111.239,135.4476,309.3197,49.5109,215.2751,184.2423,197.4643,300.0138,127.2303,59.1429,137.4724,157.0467,74.3926,79.1671,49.7425,35.23,54.8855,259.3,72.1866,83.5441,66.8475,182.0009,190.168,131.7858,157.1833,163.2105,59.71,43.23,142.332,147.58,93.58,196.9771,69.8828,53.6209,267.15,47.4489,62.0368,188.2525,109.2756,48.3173,66.8355,77.2108,59.2035,74.9229,36.7,153.69,103.5777,39.702,233.8471,102.591,158.6656,54.1674,23.5446,64.4099,34.4157,60.2482,82.6233,65.1853,64.517,46.812,68.3976,38.2879,62.75,36.89
2017-11-22,261.2469,227.1362,146.8033,115.3777,17.553,114.8205,111.0925,135.8512,307.2995,50.2898,215.7803,183.1266,197.4051,297.7561,127.3584,60.6423,143.4164,157.2043,74.3146,78.57,49.4872,36.0031,54.5488,259.3995,71.8076,82.8682,67.0253,182.3169,188.1975,131.5575,159.8741,163.2105,59.69,43.43,140.8692,147.36,93.82,197.7369,69.7735,53.4611,268.99,47.7427,61.3967,186.9875,108.7704,48.3272,66.776,77.6517,59.0751,74.8597,41.01,153.27,104.5746,39.6325,232.0134,103.3762,158.9118,53.891,23.5545,64.3304,35.3132,60.3374,82.3856,64.5846,64.1805,46.5167,68.5554,38.7789,62.82,36.47
2017-11-24,261.9662,226.94,147.4635,115.7595,17.5917,114.9976,110.4773,135.2409,308.2266,50.1813,214.9581,183.719,197.3656,298.4462,128.1271,60.3973,143.6632,157.421,74.0221,78.6875,49.1927,36.1206,54.5983,259.1805,71.9372,82.5155,66.1069,181.0034,188.6507,131.6071,157.2029,163.2105,59.43,43.77,142.2727,147.71,93.88,197.4902,69.7735,53.2314,275.65,48.0561,61.377,187.7979,108.8596,48.2279,67.1131,78.0731,59.1344,74.7332,42.46,153.16,105.0385,39.2753,232.3901,103.5253,157.2673,53.9897,23.7926,62.8508,35.236,60.0598,82.1478,64.4073,64.0123,46.1525,68.2102,38.3665,63.05,36.13
2017-11-27,261.6706,229.5097,148.2222,114.6924,17.524,115.2041,111.8444,135.044,309.0855,49.9447,215.8199,184.4991,198.4215,299.3434,125.6338,60.6423,146.8919,158.3861,73.6418,79.1476,48.6822,36.2967,54.0636,259.4493,72.5655,83.0053,66.0674,181.5268,188.2172,131.4384,157.6921,163.1122,59.09,43.87,141.8378,147.96,94.22,200.401,70.1311,53.4112,273.99,47.9386,61.6921,190.5454,109.4539,48.0888,67.0635,77.9457,59.4998,74.6146,41.77,153.36,104.772,39.7516,232.9848,103.0085,158.8331,54.2069,23.4157,62.8806,35.3036,60.8431,82.3261,64.3679,63.8539,46.1919,68.1608,39.1619,63.36,36.16
2017-11-28,264.0451,231.1085,150.518,116.2979,17.8045,115.7845,112.4791,136.8159,311.34,51.394,216.4539,186.3752,201.5004,303.5531,128.2651,62.8669,147.4942,161.9907,74.9288,79.8916,49.6541,37.5983,55.6182,263.8393,73.0941,84.8863,67.6771,183.423,194.2172,131.359,160.9798,166.2684,60.19,44.62,142.5297,152.03,95.23,208.7584,71.5218,54.2501,277.06,49.3586,62.5291,192.4923,111.0288,48.8834,67.936,79.8958,60.5071,76.2903,41.79,156.6,105.4827,40.6149,238.9916,105.3839,161.5707,55.1941,24.0306,64.112,36.1432,61.7254,82.554,66.2686,65.0415,46.8907,68.368,40.3795,63.86,37.06
2017-11-29,265.3359,233.4428,150.991,121.0282,17.8722,116.2271,116.2385,135.9004,313.0479,53.8781,223.8041,186.2073,201.4807,302.3602,134.4344,62.5925,146.5661,163.3695,74.9191,80.8803,51.1463,37.2753,58.3016,261.052,73.2238,84.3181,68.1511,182.0305,187.3207,131.0115,160.9798,164.8034,62.09,44.16,141.5611,153.73,94.98,213.8893,71.2039,54.7695,279.32,50.1813,63.3267,194.1527,111.5835,48.9132,67.6188,82.7965,63.608,76.1393,42.13,157.84,108.6905,41.7064,237.5741,107.978,164.6727,56.0924,23.8719,64.3801,35.0527,61.9634,82.1676,68.061,66.1797,47.4419,68.368,40.7625,65.29,37.65
2017-11-30,272.7255,238.4743,153.671,124.5328,17.6884,119.4633,118.5918,138.9421,313.4014,55.1746,229.282,188.745,204.4313,303.0602,136.6223,63.5235,147.9682,166.6885,75.8356,80.9344,51.9513,36.835,60.074,265.9995,74.4505,85.8365,69.4547,185.1611,190.2271,131.3391,163.7978,167.4189,63.32,44.62,142.8262,157.44,96.42,218.369,72.2072,55.6383,283.79,51.3075,63.9471,196.2677,113.0396,50.1447,68.749,84.9132,64.3933,77.6088,43.16,159.48,110.6843,42.5797,239.5466,110.4628,166.8491,56.3096,24.4075,65.1745,35.4387,62.8755,83.3565,68.1201,67.7137,47.6486,70.1827,41.8133,66.31,37.9
2017-12-01,267.3852,236.5225,152.1339,122.6821,17.2919,118.1551,117.4786,139.3063,307.9508,55.5605,228.6678,184.5386,199.9708,296.3639,135.5086,63.3961,148.0472,162.3748,75.7576,80.5014,51.107,36.6197,59.3313,259.4194,74.3807,84.4552,68.7831,184.7266,187.6458,131.9248,161.4593,166.5306,62.57,44.71,141.2052,157.5,95.64,215.3299,71.6112,54.8194,279.87,51.1018,63.2381,193.2533,111.8609,48.6649,68.4219,84.8054,64.0851,76.9495,43.01,157.09,108.957,42.1728,233.9165,108.3457,165.687,55.3619,24.2984,65.0057,34.9658,62.2707,83.7924,65.8944,66.823,47.9045,69.226,41.6267,66.94,37.39
2017-12-04,273.8782,234.6688,151.5132,128.0572,17.3596,118.0764,120.8084,139.2866,306.1929,56.4018,236.8006,183.2056,199.0334,297.2838,137.864,63.7979,149.0642,163.7044,74.4998,81.82,51.9415,36.6295,61.4206,260.6837,74.0316,83.3874,69.3954,183.5415,187.9611,131.8652,161.4103,167.5965,62.59,44.44,140.0488,158.71,96.01,224.4768,71.3132,55.109,275.01,53.7461,64.0357,190.6837,112.3264,49.5885,68.1839,85.021,64.5424,77.4737,42.99,159.75,111.9674,42.9667,232.2513,109.5285,170.6798,55.9344,24.5265,66.2272,36.2976,61.6659,82.6531,67.2436,68.1788,48.8239,68.2102,42.0588,67.36,38.8
2017-12-05,271.484,233.688,150.8136,126.0194,17.1758,118.3223,117.5372,137.9479,304.5823,55.2142,233.1849,181.5368,197.2768,294.5044,136.8292,63.3863,148.768,162.5226,73.0763,81.9873,51.431,36.3359,61.1137,257.0303,72.755,82.8584,69.2967,182.0206,184.9069,132.0638,161.2929,166.1457,62.2,44.67,140.9285,156.28,95.94,223.6973,70.6667,53.9405,271.95,52.7765,64.085,192.7691,113.3071,49.1317,67.2618,84.1978,64.4131,76.2108,43.52,159.19,110.6349,42.6491,230.7447,108.6141,168.5626,52.6076,24.0306,65.9988,36.51,61.0513,81.2364,67.0663,67.7731,48.3,67.6085,41.283,66.5,38.42
2017-12-06,274.1738,234.0901,150.7545,125.9603,17.0791,119.2174,115.5061,138.1448,306.3795,55.0558,234.1656,182.8698,197.5728,296.9277,136.7208,63.4353,147.5634,163.7832,73.8953,82.1644,51.3426,36.4435,60.6424,257.7371,73.0941,84.5042,69.2473,184.0155,187.7739,132.2524,161.8213,166.274,62.19,45.34,140.8692,156.5,95.87,218.4874,70.6568,53.8506,274.0,52.326,64.2819,192.3638,114.5948,49.2707,67.4006,85.4032,63.9559,76.4729,43.39,158.28,109.9736,41.8255,231.5971,109.7372,166.0514,52.4003,23.9314,67.2202,36.6354,60.8728,81.0283,66.8004,67.0605,48.5866,68.2792,41.0571,65.78,38.29
2017-12-07,277.8194,235.6888,151.0304,126.4624,17.1275,120.3978,116.9123,140.6549,308.7856,55.5803,237.0482,183.798,197.5334,299.3807,138.9875,64.4643,149.2024,163.9703,75.3286,82.5679,52.4323,36.561,62.5275,259.3,73.4033,84.9868,70.3336,188.9534,189.4192,132.6296,165.657,166.1654,63.53,45.56,141.5413,158.0,95.44,219.3163,71.0148,54.7195,275.15,52.7275,64.2425,191.3558,115.724,50.532,67.7972,85.6678,63.7968,76.8145,43.88,162.38,110.1414,41.9843,233.7877,110.92,168.3262,52.8445,24.3876,67.2202,36.7802,61.0612,82.336,68.3171,67.5355,48.9722,68.4666,41.882,66.95,38.45
2017-12-08,281.6915,233.5605,151.4048,127.1022,17.1275,120.8011,116.7463,141.6097,310.19,55.8772,238.964,185.7037,198.4215,302.3381,138.7806,65.2189,149.6665,163.9703,75.3578,83.2173,52.4814,36.6099,62.8351,259.3995,73.4931,86.2768,71.0743,190.5829,190.0103,133.6222,167.203,165.4745,63.55,45.59,141.5907,159.18,96.16,220.9345,71.353,54.7695,274.62,52.6688,64.144,191.5831,116.2886,50.6711,67.6088,86.6085,64.0752,78.3157,43.96,164.0,110.2895,42.3911,234.9276,111.8244,169.567,53.9798,24.2686,68.0345,36.6258,61.6858,81.6921,68.6814,67.5157,49.8025,68.9893,41.3714,66.58,39.4
2017-12-11,278.9918,234.708,150.9614,127.0432,17.0695,121.2831,115.2718,141.5211,310.5042,56.382,236.8595,184.7262,197.0104,301.2402,139.5,65.0817,149.4196,162.5324,75.8258,84.0045,53.3747,36.9035,62.8252,255.2982,72.8149,86.4836,70.8471,189.5558,188.6409,133.5329,167.0953,164.7245,64.24,45.13,140.9878,158.33,94.32,220.5694,71.5221,54.5597,274.38,52.708,64.2524,191.1482,117.398,50.9491,66.7066,86.2068,63.777,76.8701,43.9,163.82,109.1939,42.0934,232.0431,110.6218,168.7201,53.8613,24.2289,67.9055,36.5679,60.8331,81.4048,68.6617,67.4168,49.5554,68.8118,40.8411,67.17,39.17
2017-12-12,285.672,232.0402,151.4836,128.6675,17.3209,121.4601,115.3792,141.1766,310.2292,56.3919,237.743,184.5386,193.5959,303.9306,139.4113,65.3365,149.1629,161.3998,75.8161,83.2862,52.6385,37.4319,62.9343,254.2629,72.3262,85.0655,71.015,189.4768,187.9315,133.5329,165.5787,163.7868,63.36,45.2,139.7819,157.19,94.6,219.4347,71.7409,54.4998,270.0,51.8657,63.8092,192.1168,117.1008,50.1248,66.9644,86.2362,63.9658,77.1957,43.7,163.65,108.8682,41.8652,231.4881,110.5622,168.1785,53.6639,24.4471,67.9154,36.6065,60.5357,81.385,68.7405,66.536,49.852,68.723,40.5072,67.3,39.12
2017-12-13,287.5441,234.5217,153.5134,128.2836,17.1758,122.2667,115.6136,146.246,312.0952,57.0945,240.2445,186.2764,194.04,305.0977,139.7759,65.8559,150.0318,161.3407,75.6308,83.975,52.6483,36.8545,62.6466,254.7407,72.2165,85.8041,69.2275,192.2914,188.631,133.2252,165.9309,163.8855,63.03,44.99,140.2959,157.29,94.41,221.3193,71.3232,54.5497,272.6,52.0126,64.144,191.7017,116.2886,49.7474,66.9148,86.0108,64.4131,76.3935,43.91,163.81,109.5196,41.6965,233.0244,111.1883,167.6861,53.654,24.9728,67.687,35.6607,60.4465,81.8704,67.9724,66.625,49.4566,68.6836,40.2813,66.04,38.29
2017-12-14,289.554,233.5114,150.9811,127.1613,17.0598,121.7355,114.0903,143.9918,311.3292,56.7185,236.7503,186.4048,193.6354,303.5646,138.82,65.1797,147.5535,160.1884,74.5291,83.3059,54.2386,36.6099,63.351,251.2367,71.2092,84.7209,68.3585,189.3188,186.6507,132.7288,164.9231,162.79,63.13,44.88,139.6337,157.18,94.73,219.7109,70.5772,54.3299,274.48,51.4544,63.8585,190.1599,117.0711,49.8666,66.1315,84.0705,63.6776,76.052,43.8,161.17,108.4437,41.5278,231.8251,110.7112,162.9789,53.5257,24.7843,65.6711,35.3229,59.5245,80.9194,68.3368,66.0114,49.2984,67.8946,39.4761,65.86,37.44
2017-12-15,289.6132,233.433,151.9861,128.5691,17.2339,124.1061,115.223,144.3954,317.0351,52.3837,238.289,188.9721,196.2209,307.0858,139.0664,65.9147,148.9654,162.6703,75.3578,84.4965,55.0731,36.7183,64.1944,251.4756,71.8674,85.4299,68.2992,191.847,188.1089,133.5428,165.9799,163.55,63.76,45.53,142.421,158.0,95.0,226.9139,70.8358,55.1692,276.55,52.1791,65.0795,192.7691,118.3786,50.7108,66.9941,84.9375,64.0553,77.4261,44.11,164.29,109.5196,41.9843,236.7316,111.6853,165.6378,54.5524,25.0918,65.7306,35.9213,60.2086,81.6738,69.7549,65.7343,49.8717,67.2338,40.409,66.88,37.72
2017-12-18,291.7808,233.8449,152.3211,130.41,17.1758,124.6373,116.0139,147.4273,316.9761,53.0369,240.1353,186.3554,195.836,305.0383,141.5499,66.9927,152.0954,163.5468,75.1336,84.7425,55.0436,36.9646,65.1866,260.1362,72.5356,85.3216,69.7213,195.6689,189.9808,133.8406,168.338,165.4252,64.56,45.53,141.0174,159.88,95.94,226.8646,71.1143,56.1383,275.4,52.6002,65.4242,191.929,117.2098,51.1378,67.3213,85.8734,64.5722,78.8478,44.38,168.57,109.6084,42.669,236.5036,112.1425,169.9905,54.661,25.3992,66.2768,36.2204,60.7538,81.9517,72.4435,66.7834,50.2573,67.9439,40.5661,67.83,38.38
2017-12-19,292.8744,233.8155,151.8482,131.168,17.0114,124.7061,116.1994,148.5494,314.2361,54.2839,240.7607,185.0718,197.1979,303.7723,141.6386,67.1691,152.5299,164.9256,74.9386,84.28,54.7295,36.9154,65.4048,257.9661,72.5356,85.4201,70.0176,195.6097,190.9759,133.9002,170.2558,166.4516,64.43,45.07,140.9186,158.99,96.0,225.5523,71.6713,56.2981,270.92,52.2281,64.4985,190.6837,118.3093,51.0882,67.2817,85.3513,64.2839,79.0623,44.04,166.38,110.6152,42.669,235.9089,112.053,169.7246,54.6906,25.4191,65.9293,36.1915,60.7637,79.4801,72.0791,66.9912,50.0398,68.2397,40.4286,67.78,37.8
2017-12-20,293.5149,232.3737,152.4591,132.5856,16.876,124.9225,115.5452,150.1342,312.0265,54.8381,249.2281,184.3213,198.6485,303.2777,142.7423,67.5807,152.4212,165.9991,75.2213,84.4178,55.1909,37.1026,65.5735,257.8068,72.7949,85.8829,70.4225,196.5874,190.2172,134.0789,171.3811,166.8069,65.9,45.43,140.6913,159.09,96.32,227.871,72.089,56.9475,271.42,52.4435,65.2666,191.8302,117.7645,51.5649,67.242,85.4695,64.0951,79.0385,43.8,168.3,109.2531,43.3338,235.9287,112.0629,172.2751,55.1546,25.915,65.9293,34.9562,60.9521,80.4032,72.6503,67.199,50.3166,68.8216,40.3894,68.76,38.54
2017-12-21,290.6871,230.2748,151.4639,131.6504,16.8954,125.2275,115.7893,152.2211,311.5059,54.3136,248.3347,184.4892,199.8129,301.171,142.1905,68.1882,153.8924,165.7135,76.1476,84.4178,55.0043,37.4475,65.514,257.2095,72.6054,89.0047,70.3435,197.2096,191.2714,133.9895,170.9016,166.8563,67.28,45.04,141.1361,159.65,95.58,231.8968,72.2283,57.1274,272.86,52.992,65.7393,192.9964,118.438,52.4289,67.1726,85.8439,63.767,80.1107,43.41,170.47,107.21,43.8994,233.3119,112.0331,172.8758,55.1546,26.5794,66.0186,35.1781,61.1801,80.4032,73.5563,68.6044,50.6725,69.2063,40.8411,68.83,39.4
2017-12-22,290.7561,230.2257,151.2373,132.3789,16.9244,125.1488,115.8479,153.3137,312.3309,54.4323,248.1858,184.9533,199.9708,300.4687,142.427,68.2666,155.5414,164.6006,75.5723,84.5359,55.0043,37.5559,65.4545,258.3543,72.2763,88.404,70.1163,196.775,191.6951,134.0987,171.978,165.2772,67.25,45.05,141.1262,156.85,95.33,231.7192,72.2084,56.7077,270.65,52.9332,65.9067,195.3881,118.5965,52.2303,67.004,87.3907,64.3833,79.793,43.35,169.49,106.7855,43.4926,235.3538,113.8321,172.0388,54.967,26.6092,65.82,35.265,60.734,79.7481,73.1525,67.8225,50.4846,68.7723,40.6447,68.31,39.41
2017-12-26,291.0122,230.9319,151.5033,132.5561,16.9731,125.0602,115.4769,153.9929,312.8023,54.3037,247.8086,185.1014,199.3097,300.528,142.5058,68.1393,156.746,164.5711,75.3871,84.5063,55.397,37.349,65.4644,259.5389,72.4259,87.8525,70.2645,196.4689,191.6557,133.9399,172.3498,165.6226,67.35,45.0,140.5529,155.52,95.65,232.8737,72.1487,56.8276,273.11,53.0116,65.7491,195.0224,117.8536,52.4885,66.9247,87.4794,64.4728,80.3172,43.34,170.61,106.2427,43.6811,234.7194,114.2197,172.157,54.6017,26.8472,65.5916,34.9465,61.1306,79.7977,73.704,68.2283,50.8603,68.4271,41.0178,67.84,39.5
2017-12-27,291.2684,231.6675,151.6905,134.2001,16.9244,125.493,116.2776,155.056,313.7156,54.5709,248.1958,185.5457,200.0498,302.8228,143.7969,68.3548,156.5781,164.6006,75.4846,84.7327,55.0927,37.3687,65.4445,259.4294,72.1766,87.754,69.9583,196.4393,193.0941,134.3171,172.4476,166.4812,67.12,45.17,141.5611,156.02,95.77,233.8505,72.278,56.9175,273.81,53.5796,65.9067,195.8526,118.646,52.0416,67.6485,88.1789,64.8207,80.3331,43.29,171.47,105.7097,43.5422,235.5025,114.7664,172.738,54.7202,27.115,65.82,34.6087,61.3487,79.4106,73.2412,68.0304,50.8603,68.4469,41.0473,67.82,39.48
2017-12-28,291.9877,231.1967,151.8679,133.0188,16.9049,126.0242,116.2483,155.9419,316.328,54.4323,246.4983,186.543,201.1748,304.9295,143.2055,68.5803,156.3007,164.9568,76.2061,84.9098,55.3185,37.6249,65.3552,259.4194,72.3062,87.8722,70.5508,196.7355,194.6113,134.7042,173.387,167.8136,67.54,45.29,141.5611,156.62,96.45,234.7978,72.4769,56.9475,275.77,54.0007,66.3793,196.7223,118.5965,52.1012,67.6683,88.1395,64.9698,80.5714,43.2,173.33,104.5906,43.7804,237.3461,114.5378,173.2008,55.3125,27.3927,66.108,34.7438,61.081,78.9738,73.4381,68.07,51.1667,69.1767,41.2044,67.87,39.33
2017-12-29,290.5689,230.8534,151.1092,132.0147,16.9925,125.4832,116.3459,155.1151,315.2968,54.4422,247.7094,185.4865,200.7702,303.5646,142.8015,68.296,155.1212,165.0954,77.0348,84.9196,54.9749,37.5559,64.9385,257.8267,72.1566,87.8328,70.1953,197.1009,193.4488,134.6248,172.839,167.4781,67.4,45.15,140.0093,155.83,96.0,233.1105,72.0791,56.5379,274.62,53.56,66.9188,195.5363,116.8036,51.6741,67.6188,87.775,64.3038,80.214,43.19,171.91,104.2043,43.6017,233.6291,114.2794,171.6449,54.8288,27.0257,65.5022,35.1299,60.7538,78.9738,72.3942,67.7335,51.058,69.6501,41.3714,67.99,39.11
