date,AMT,SPG,CCI,PLD,EQIX,PSA,WY,DLR,AVB,WELL,EQR,VTR,BXP,SBAC,O,ESS,HST,CBRE,ARE,VNO,HCP,MAA,EXR,UDR,DRE,IRM,REG,FRT,SLG,KIM,AIV,MAC
2017-04-27,122.5874,156.4246,90.5879,52.9508,398.697,201.1102,33.1332,108.5092,180.6188,66.4531,61.9613,60.0449,122.0806,125.33,55.8124,232.6699,18.2193,36.0,108.9434,91.8015,28.9442,93.5966,72.5402,35.513,26.0058,32.1637,60.5762,127.8972,101.0469,19.0717,42.1654,58.2226
2017-04-28,122.7531,153.9925,90.1875,52.4782,405.2556,197.6922,32.3687,109.9938,182.1637,65.79,62.0093,59.9419,122.6716,126.49,54.7797,235.5899,16.9977,35.81,108.5094,91.5447,28.7972,94.7523,72.0442,35.8103,25.7919,32.0714,59.9124,125.7169,100.8547,18.721,41.4918,57.9626
2017-05-01,124.2834,157.1141,90.2733,52.8158,407.6617,195.6623,32.0915,109.4383,183.296,65.569,62.2493,59.9044,123.0302,127.25,55.2209,238.9724,17.0924,36.25,108.8084,91.5827,28.889,95.1343,71.9489,36.0692,25.7919,32.4682,60.2253,127.8972,101.4987,18.8502,41.1219,60.0423
2017-05-02,124.6732,157.2818,89.9491,52.6615,410.2619,195.7,32.2062,108.0111,183.4687,65.1546,62.1533,59.6235,122.9236,128.98,55.4275,239.5216,17.4617,35.95,110.4866,91.6113,28.7145,95.0961,70.1461,35.8966,25.8384,32.5973,60.9176,128.5215,102.085,19.1178,40.9132,60.293
2017-05-03,123.5816,154.3,89.6822,51.9092,410.5724,194.0572,31.7857,106.8043,181.4344,64.2889,61.3756,58.7994,120.9178,127.84,54.2915,238.5483,17.2344,35.72,109.2906,90.0798,28.044,94.0169,69.4688,35.6856,25.6245,32.0068,59.846,127.0712,101.0757,18.555,40.6286,58.2842
2017-05-04,124.1664,154.1416,90.3591,52.1889,411.6396,196.0399,31.6328,107.1491,183.3056,64.335,61.8461,58.6683,119.5419,128.19,52.3669,241.3912,17.045,35.85,110.2165,91.0573,27.8022,94.5708,69.9267,36.0788,25.7082,32.0622,59.315,126.2068,100.7874,18.4166,40.9511,57.796
2017-05-05,125.4335,153.303,91.4459,52.7193,413.5509,196.6253,32.0628,109.0072,184.956,65.0903,62.8831,59.6984,120.0554,129.62,53.1555,241.2755,17.1681,36.77,110.747,91.7186,27.9789,95.5545,70.003,36.424,25.9221,32.5327,59.4288,127.5322,101.4122,18.3981,41.7005,57.8617
2017-05-08,125.6089,151.7375,90.912,52.8544,413.9293,196.8142,31.8621,108.7486,184.102,65.0157,62.4318,59.4924,119.7163,131.42,52.2731,240.7841,16.8556,36.33,110.6409,90.6452,28.0161,94.9433,69.8313,36.3761,26.1918,32.2006,58.3098,125.2847,100.6721,17.9275,40.8753,56.4161
2017-05-09,124.8487,151.3834,90.5211,52.2757,413.221,196.4554,31.7379,109.1892,184.3611,64.3723,62.2589,58.6496,119.2996,129.75,51.5971,241.3334,16.8841,36.26,109.4835,90.444,27.7929,94.3225,69.7645,36.0117,25.9314,32.1083,58.3477,125.3904,99.4802,18.0106,40.695,55.9843
2017-05-10,123.8837,154.3559,90.2923,52.6904,412.3866,197.2579,31.7379,109.6011,184.4858,65.2861,62.5566,59.9512,119.2027,129.19,52.1792,242.1718,17.0545,36.27,110.4576,90.9327,28.2578,94.2652,69.7741,35.9829,26.0523,32.3667,59.6753,126.7831,100.1819,18.1213,41.1219,56.8198
2017-05-11,123.0845,150.7498,90.0159,52.6808,415.9958,196.833,31.5085,108.8732,184.0636,66.6756,62.2301,60.8409,117.478,127.72,51.1089,242.2007,16.742,34.92,110.9784,90.0894,28.7878,94.3511,69.1636,36.0692,26.0523,32.1637,59.021,124.5932,99.4514,17.743,40.9796,55.8529
2017-05-12,122.9285,146.743,89.6727,52.4203,418.2273,196.9936,31.413,110.2237,184.2747,67.002,62.3166,61.4964,117.1873,127.53,51.3812,243.492,16.5526,34.7,111.7307,89.4089,29.0947,93.9214,69.0778,36.1171,25.9399,31.8961,57.5796,120.4727,98.7113,17.457,40.9986,54.642
2017-05-15,124.6927,147.1482,91.2648,53.0473,417.0048,198.0227,31.6328,111.0665,184.5338,66.8248,62.2589,61.0843,116.79,130.41,50.9775,244.7062,16.8083,34.58,111.7307,89.4856,28.918,94.695,69.8695,36.2514,26.3333,31.9884,57.8072,121.5677,98.7305,17.4754,40.8563,54.7265
2017-05-16,125.1216,145.2354,91.4554,52.8833,414.8995,196.5215,31.6519,110.3577,184.3323,66.7689,61.9517,60.8877,117.1388,130.77,49.9542,245.0917,16.742,34.35,111.721,89.2268,28.825,94.2652,68.4768,36.1076,26.352,32.2467,55.9106,117.6201,98.2692,16.7465,40.4484,53.9192
2017-05-17,127.4316,145.3579,93.5433,53.3656,414.2494,201.063,31.3079,110.3482,183.2672,67.3843,61.7788,62.1051,116.7028,134.08,50.4705,244.5231,16.7041,33.42,112.3865,88.6518,29.1598,94.8669,71.7962,35.8678,26.6797,32.5327,57.1244,118.1099,98.0577,16.8111,41.0128,53.9661
2017-05-18,124.7415,145.1223,94.0486,52.8254,413.0755,204.056,31.2505,109.8214,184.102,68.0091,62.8063,63.1445,116.5381,132.0,50.5269,246.5854,17.0734,33.13,112.9266,88.9776,29.4945,95.4017,72.3972,36.309,26.5018,32.6711,57.6315,119.3778,97.9039,16.8019,40.9363,54.5763
2017-05-19,125.0729,148.7595,94.8017,53.2787,414.0263,202.5076,31.5563,109.9938,183.5167,68.2982,62.9407,62.873,117.2551,132.8,50.8836,245.3037,17.1303,33.68,113.486,90.1469,29.4945,95.5068,72.9599,36.2898,26.7547,32.2744,58.0046,120.6264,98.2788,17.1156,41.1755,55.7121
2017-05-22,125.4725,148.5051,95.2498,53.4427,423.7157,203.565,31.6615,110.9899,184.2076,68.4474,62.7582,62.976,117.2745,133.83,50.8179,245.3423,17.1492,34.12,113.7078,89.2556,29.6433,95.5641,73.9615,36.5391,26.8951,32.1176,58.129,121.4812,98.5191,16.7927,41.2807,54.9705
2017-05-23,125.4725,148.1753,96.0792,53.7128,424.7977,205.0757,31.6041,111.2868,183.9965,68.3075,62.3454,63.2101,118.0593,134.31,50.8273,242.7789,17.1965,34.15,114.3925,89.3035,29.5038,95.6118,74.2858,36.7117,26.9981,32.0345,58.129,120.7417,98.9131,16.6358,41.4051,54.6326
2017-05-24,126.0281,150.5593,96.451,53.8864,429.3207,205.4251,31.7092,112.2255,184.5338,68.5686,62.6046,63.4723,118.0884,134.065,51.3155,247.5009,17.2439,34.29,114.0743,89.476,29.4666,96.013,75.0584,36.8172,27.1293,32.1083,59.2866,122.3649,98.2019,16.8942,41.3955,55.5901
2017-05-25,127.7338,151.4262,97.9859,53.9153,433.7461,204.9719,31.6997,113.7484,184.3995,68.2236,62.4798,62.9666,118.2144,135.55,51.7755,246.9805,17.1303,34.4,113.187,89.083,29.3271,96.2613,75.3922,36.7309,27.0356,32.3667,59.7745,122.3457,98.6728,16.9403,41.319,56.4818
2017-05-26,127.7923,148.1847,98.0145,53.8092,430.0907,204.3109,31.5468,112.8385,183.5839,67.6361,62.5758,62.3485,117.5846,136.02,51.8037,246.9901,17.1113,34.39,113.1002,88.6709,29.0389,96.586,74.4002,36.7597,26.8389,32.4497,59.3153,121.3275,97.8847,16.6358,41.3094,55.1677
2017-05-30,128.7767,146.0363,98.6914,53.8478,428.8138,202.3848,31.671,113.0204,183.5839,67.6081,62.7102,62.3111,117.071,137.98,51.8329,245.9205,16.903,34.41,112.8398,88.3163,29.0296,96.5096,73.6085,36.7693,26.6985,32.3298,58.062,118.9263,97.2888,16.1376,41.0607,54.0224
2017-05-31,127.8702,145.3484,96.9086,53.5681,429.886,203.329,31.499,113.2024,183.5071,67.6454,62.499,62.2643,117.5555,138.18,51.7669,247.5876,17.0356,34.88,112.5312,88.3642,29.1412,97.3596,73.8947,37.0282,26.8483,32.219,58.2246,117.889,97.1061,16.1837,41.0607,53.891
2017-06-01,128.494,145.895,98.6247,53.925,425.9089,200.4209,32.0246,112.8289,182.9026,68.0371,62.3454,62.6201,117.9721,138.25,52.3418,249.1006,16.9314,35.56,113.7464,88.9393,29.262,97.6079,72.2732,36.894,27.1573,32.2836,58.3012,119.3778,98.7209,16.4605,41.185,54.7359
2017-06-02,129.1373,143.8313,99.7115,54.8605,433.1125,201.9788,32.0246,114.7157,187.7292,68.8111,64.0641,63.5723,118.5632,138.69,53.3219,253.0902,17.206,35.47,115.7717,89.0064,29.6619,99.604,72.9313,37.7379,27.3259,32.5327,58.2725,118.4941,99.2976,16.2391,41.7973,54.2571
2017-06-05,128.2796,143.4733,98.6342,54.4072,433.0053,199.5523,31.9004,113.9399,191.0493,68.5127,64.7362,63.4302,118.4469,137.93,52.1816,256.4631,16.9219,35.14,116.061,89.3801,29.5131,100.8265,72.1873,38.227,27.045,32.1176,57.5932,116.919,99.163,15.9623,42.1322,53.3184
2017-06-06,128.3673,144.2554,98.3482,54.4747,431.1532,196.2949,31.929,113.8154,185.858,68.1024,64.2369,63.0702,117.1776,136.99,52.2287,253.1577,16.903,34.41,114.354,87.4633,29.3178,100.3012,71.0427,37.805,26.8858,32.2929,58.5116,117.3512,97.7213,16.5159,42.1704,53.8629
2017-06-07,128.4843,146.3096,98.3959,54.7448,429.5741,198.1549,31.8519,113.0396,186.8656,68.2422,64.4194,63.2312,117.9528,135.9,52.4172,254.0057,17.0261,34.61,114.6529,88.1726,29.197,101.9917,72.3304,38.3517,26.7828,31.0842,59.4683,120.0501,98.3557,16.9956,42.3044,54.6701
2017-06-08,127.6558,145.65,96.4606,54.4554,429.2817,199.1368,31.4371,111.8232,186.357,67.9811,64.7554,63.0796,118.7958,134.27,51.7292,256.0294,17.1776,34.6,114.3347,88.3163,28.7878,102.5456,71.7009,38.3037,26.5299,30.8627,59.1335,118.0235,99.5283,16.7927,42.18,53.7127
2017-06-09,126.9833,146.6205,97.2995,55.1016,428.1314,195.9738,32.0545,108.5379,187.1055,68.494,64.9379,63.3544,121.3538,134.3,52.125,256.5594,17.4049,34.94,114.4118,89.7539,28.9924,102.3833,71.0808,38.5723,26.6423,30.7336,59.6692,119.7524,102.0561,17.1156,42.4383,54.7734
2017-06-12,125.9111,150.5216,97.4425,55.7237,414.2896,197.3849,32.4114,109.8597,185.7237,69.0442,64.2849,64.586,123.1658,132.42,52.9072,253.0998,17.6416,35.45,114.3925,91.3928,29.4015,102.5743,71.9679,38.1023,26.8389,31.647,61.0947,121.923,104.1226,17.7984,42.2374,55.7872
2017-06-13,126.8955,149.6453,97.3662,55.5877,419.6801,198.6814,32.6139,111.395,185.858,69.1375,64.4386,64.6713,122.8848,132.05,53.0392,252.7818,17.7079,35.24,114.4697,90.9327,29.4387,103.3001,72.4788,38.0256,26.8296,32.0783,61.1234,122.8259,103.0077,17.9368,42.4,55.7497
2017-06-14,127.1977,150.4274,98.0687,56.2097,421.2008,200.0924,32.5754,113.4132,187.4413,69.4172,64.5154,65.0882,122.691,132.91,53.6706,252.9746,17.5848,35.47,114.7397,90.1564,29.727,103.9878,72.6715,38.0736,27.0356,32.0596,60.7407,121.9711,102.1138,17.7707,42.5627,55.2521
2017-06-15,128.187,151.4545,97.4817,56.8707,423.0139,202.7619,32.4114,113.7029,188.0362,69.6317,65.0723,65.4103,123.3305,132.22,53.6329,254.1888,17.6037,35.09,114.6819,90.5686,29.9129,105.0574,74.0112,38.3613,27.2135,32.4628,61.2861,123.2485,101.9504,18.0383,42.5148,55.1395
2017-06-16,129.2448,151.0116,97.3663,56.5013,416.5024,203.6962,32.4692,112.6021,188.1706,70.499,65.8405,65.8651,122.2065,133.05,53.4067,256.6269,17.7458,35.05,113.6885,89.9743,30.2291,105.0957,75.6593,38.5435,26.9981,32.0783,58.7891,120.4151,101.6236,17.0602,42.5818,54.229
2017-06-19,129.617,149.7961,97.2796,56.9484,421.3177,201.9038,32.8358,112.5441,188.7271,71.1051,65.418,66.083,121.9255,132.96,52.9826,258.641,18.0867,35.76,114.8844,89.4856,30.5359,105.3631,75.1003,38.8312,27.045,32.5566,57.6219,120.2422,101.0565,16.4882,42.7827,53.9473
2017-06-20,128.5102,149.8055,96.8274,56.0542,422.9944,201.8752,32.7586,113.5967,187.4893,71.7299,65.4468,66.642,122.0515,131.56,52.9355,257.4171,17.9162,35.55,115.0194,89.4856,30.7684,104.9333,75.4569,38.6106,26.6517,32.6409,57.1723,119.884,101.2295,16.2391,42.5053,54.0506
2017-06-21,127.9323,149.617,95.7496,56.4236,425.48,202.3996,32.5657,114.9872,186.6928,71.9444,65.3028,67.0209,121.2376,131.08,52.2287,256.81,17.6132,35.14,114.8169,88.8147,30.7312,105.2389,75.2642,38.4572,26.6891,31.9283,57.3732,119.3903,102.3829,16.1652,42.0843,53.3466
2017-06-22,128.187,149.9468,95.9805,56.025,429.1842,201.3318,32.7393,116.2811,186.0116,72.2614,64.8517,67.4378,120.9663,131.24,51.6632,254.343,17.6795,35.3,116.495,89.6389,30.8521,104.3889,74.5124,38.0064,26.4831,31.9939,57.6697,120.2228,102.1715,16.4697,41.9312,53.6564
2017-06-23,129.1762,149.7301,96.0768,56.8804,423.1211,203.1718,32.9323,116.397,186.1843,72.2055,65.0162,67.9494,121.6736,131.91,52.0968,256.1354,17.7268,35.35,116.3118,90.2619,31.0473,104.2743,75.9003,38.0448,26.3707,32.369,58.4255,121.0554,102.6232,16.5989,41.8834,53.9286
2017-06-26,129.7444,151.1906,95.9902,57.4053,427.4296,202.5807,32.4403,116.0204,186.5489,72.42,64.9485,68.1484,121.8286,132.8,53.2277,255.856,17.9446,36.48,116.9676,90.8082,31.038,103.7204,75.9099,38.1023,26.2677,32.5847,59.7458,123.6401,102.5848,17.0418,41.8643,54.9799
2017-06-27,132.9669,152.9998,98.0687,57.0748,422.7117,200.4642,31.6879,112.631,185.0136,71.3382,64.2423,67.4283,119.9101,135.74,52.7659,251.0568,17.8121,36.4,117.2762,89.9552,30.4522,101.9248,75.4762,37.6036,25.9119,32.1346,59.6118,123.369,101.8543,17.2448,41.1468,55.224
2017-06-28,131.7719,154.3473,97.3663,57.5316,419.8946,199.6729,32.0255,111.395,186.1157,71.3662,64.2036,67.362,120.2903,134.35,53.5386,252.4829,17.8025,37.13,117.0722,89.6197,30.4429,101.4759,75.1292,37.4406,25.9961,32.5566,60.4155,124.037,102.3626,17.3463,40.8119,55.7966
2017-06-29,130.097,153.1977,96.2596,57.0456,410.6537,197.8902,31.9001,109.0486,185.613,69.4732,64.1359,65.5714,120.0856,134.52,52.7549,252.4247,17.6876,36.65,115.5764,89.4664,29.7363,100.8551,74.7244,37.5941,25.8931,32.0596,60.2528,123.6304,102.3626,17.3094,40.8406,55.3366
2017-06-30,129.6072,152.425,96.4039,56.997,418.3349,198.8054,32.3149,109.0679,185.7677,69.7996,63.6812,65.8272,119.9296,134.9,52.1968,249.6015,17.4867,36.4,117.0139,89.9935,29.7177,100.645,75.1774,37.3735,26.1741,32.219,59.9276,122.3526,102.44,16.9311,41.1085,54.5012
2017-07-03,128.7159,155.6477,95.5667,57.5316,412.0964,202.8095,32.4982,109.4155,187.8074,70.6482,64.3971,66.3009,121.8111,134.28,53.0198,253.4531,18.0035,36.94,117.4802,91.8432,30.2663,101.1417,75.6497,37.69,26.3052,32.7066,61.0469,124.9179,104.1054,17.7926,41.3094,55.7872
2017-07-05,129.5387,149.0988,95.278,56.8901,413.3831,198.3573,32.0352,107.1849,187.2854,70.0234,64.6002,65.5429,119.9004,134.41,52.2252,251.9784,17.9078,36.77,116.8974,90.1852,29.8943,100.5877,74.5895,37.7379,25.865,32.369,59.9371,122.2267,102.5562,16.7157,41.8643,54.3979
2017-07-06,128.8432,146.7901,94.6622,55.6751,407.8756,195.7832,30.9258,105.6013,181.9203,68.1397,62.7719,64.0555,116.9562,134.36,51.2036,246.4581,17.5154,36.16,114.7605,88.5368,28.9645,96.9871,73.1631,36.8003,25.5935,31.9471,59.0378,121.3748,99.4869,16.8187,40.9076,53.4498
2017-07-07,130.4104,147.6005,95.7207,56.132,412.6227,197.3753,30.8776,106.3641,182.9933,67.9811,62.859,63.9228,117.1122,136.68,51.7333,248.1171,17.4771,36.61,115.1296,90.0127,29.0203,97.7703,73.7606,36.8969,25.9399,32.2846,59.6788,122.2461,99.1771,17.2588,40.8024,53.8159
2017-07-10,128.52,146.4698,95.432,55.6751,416.3123,193.886,31.0802,106.2772,180.6152,67.6361,62.6171,63.4207,115.0162,134.49,50.7023,245.5461,17.1517,36.77,113.8475,89.6197,28.7227,96.1085,72.0547,36.5683,25.6965,31.3751,58.7795,120.7746,97.5214,17.0715,40.745,53.5625
2017-07-11,128.2457,145.0563,94.5852,55.3447,420.1675,193.7811,31.3599,105.833,180.1029,67.7107,62.3076,63.4018,114.7433,133.6,50.9766,244.2266,17.2474,36.65,114.4691,90.166,28.7785,95.1152,71.4475,36.4909,25.7433,31.2625,58.7412,120.8521,96.2917,17.1464,40.5823,53.0086
2017-07-12,131.1352,146.5451,96.2788,56.1708,426.0844,196.7842,31.7651,108.1505,180.7409,68.7365,62.9267,64.2355,116.2543,136.25,51.7144,246.4289,17.2761,36.89,115.6444,91.2682,29.262,96.1847,72.7004,36.7326,26.1272,31.872,59.4683,121.4039,97.5214,17.2026,41.1085,53.4029
2017-07-13,131.3899,148.9291,96.529,55.9376,425.2364,195.2684,31.5625,108.6333,180.7216,68.3541,62.888,63.9702,117.3462,135.91,52.1495,244.7408,17.3335,36.94,115.3238,91.5749,29.1319,96.098,72.8354,36.5393,25.8931,31.8252,59.7458,122.6236,100.2324,17.5398,40.9554,54.06
2017-07-14,133.251,151.4545,97.2893,56.4527,426.6595,197.995,31.9773,108.5657,181.4563,68.7738,63.3233,64.4724,118.6428,136.49,53.209,245.9633,17.3718,37.16,116.5963,91.9103,29.5317,96.7435,73.9052,36.8873,26.0617,32.6128,60.7981,124.1725,101.375,17.7458,41.3859,55.0175
2017-07-17,132.6241,152.7737,93.161,56.8804,424.4955,197.9092,32.2184,108.8361,183.7086,68.867,64.0875,65.1829,118.5063,136.0,53.4266,250.1157,17.6876,36.92,117.655,92.9933,29.7642,97.5432,74.5991,37.2642,26.3614,32.5753,61.1904,124.8889,101.5492,17.727,41.7399,55.4305
2017-07-18,133.3881,150.6064,92.9974,58.4356,427.2249,197.5469,31.9098,109.1258,182.1233,69.0535,63.894,65.0503,116.1471,137.49,53.5212,251.0956,17.8216,37.14,117.2373,74.3621,29.8106,97.2349,74.6762,37.3222,26.558,32.519,60.8268,124.5984,100.0582,17.8301,41.4242,54.8954
2017-07-19,132.6437,151.021,94.9412,58.4356,429.3889,198.0808,32.6236,108.4885,183.8343,69.1281,64.9678,64.9271,117.3364,138.46,54.0698,255.6361,17.8121,37.82,118.5875,77.2085,29.9036,97.601,75.9388,37.8152,26.9607,32.7722,61.6879,125.7795,101.5783,17.8582,41.8356,55.0175
2017-07-20,133.4469,151.7183,93.6036,57.5122,430.081,197.852,32.7972,108.2567,183.786,68.7272,64.9678,64.804,115.8254,135.81,54.2211,256.2958,17.2761,37.89,118.568,75.9051,29.5131,97.3216,75.3991,37.9602,26.2022,32.5284,61.707,125.8472,97.928,17.8301,41.9982,55.3179
2017-07-21,134.0933,151.3131,95.432,57.3372,430.3052,199.1963,33.212,108.5947,184.7816,68.9416,64.9678,65.0408,115.9229,136.6,54.2117,256.9555,17.1899,37.9,117.5287,75.4163,29.3736,97.495,76.1123,38.0569,26.0055,32.8191,61.4487,126.3119,98.6929,17.6896,42.3139,55.1958
2017-07-24,134.2598,150.8043,95.4031,58.6105,430.4612,199.2535,32.9226,109.3576,182.8579,68.2143,64.4745,64.4724,116.0204,136.18,54.0793,254.9278,17.1995,38.29,117.0625,74.8604,29.1412,98.3814,75.7943,37.8346,26.1366,32.716,61.5252,127.067,98.7607,17.7177,41.7877,54.7734
2017-07-25,133.8191,152.246,95.7496,58.5814,425.9382,198.0332,32.913,108.5754,181.5819,68.0837,63.9134,64.3302,116.2738,135.45,54.3252,253.6569,17.6494,38.42,116.6934,74.8604,29.4759,97.707,76.6039,37.3899,25.968,32.6878,62.0801,127.9092,98.7801,18.42,41.5486,55.6089
2017-07-26,135.0434,154.319,95.8073,59.427,428.9405,200.264,32.72,109.4251,184.7526,68.3448,65.1613,64.5008,117.3462,135.57,54.7887,259.1773,17.2474,38.34,117.3539,74.8125,29.7456,98.5067,77.3942,37.8829,26.6142,32.7816,62.8263,128.461,98.6058,18.4856,41.9791,56.6508
2017-07-27,132.0952,156.7313,96.4136,59.4464,431.6991,189.0334,33.0191,110.2266,184.2016,67.8786,65.2967,63.866,118.1651,136.0,54.8171,256.1697,17.8791,37.69,117.383,75.7038,29.6712,99.1426,73.7317,37.3899,26.9232,32.5941,64.2805,130.7166,99.545,19.6842,42.1035,57.4769
2017-07-28,135.5038,151.2566,96.7889,59.8255,436.6022,193.3807,31.7747,109.29,186.0867,68.1397,65.4999,63.5912,119.257,137.64,54.3059,256.7712,17.9078,37.63,116.9459,75.6751,29.5968,99.923,75.1003,38.0086,27.0356,32.9973,63.2951,128.5675,99.971,19.113,43.2993,54.3041
2017-07-31,133.535,149.3532,96.7889,59.1062,439.3609,195.9834,31.8519,111.3757,185.9417,68.4381,65.8384,63.8092,117.8726,137.55,54.1729,253.8994,17.8599,37.99,117.7716,76.0488,29.4294,99.7496,76.6231,37.7862,26.7734,34.16,63.3525,128.3932,99.9904,18.8976,43.5767,53.8723
2017-08-01,135.1414,155.0352,98.1746,59.6408,441.6516,192.7896,31.2249,111.2405,181.6109,67.7906,65.5482,62.3501,121.0995,137.43,54.5432,255.3547,17.8504,37.32,117.1499,76.2022,28.1019,99.9712,74.9365,37.7959,27.0543,34.6945,64.3858,128.5965,100.7553,19.0287,43.6533,54.3604
2017-08-02,135.1414,152.0575,97.9725,59.4853,443.9813,192.7896,31.2249,113.1042,184.917,67.5429,65.5482,62.5491,118.7695,138.0,54.2109,255.607,17.8408,37.8,117.0625,75.4834,27.9231,100.0579,76.3918,37.7282,27.0637,34.6195,63.2377,128.5965,99.574,18.7665,43.5193,52.145
2017-08-03,134.3382,152.6041,97.1161,59.4075,438.0254,190.9973,31.6975,111.7716,181.5529,68.1303,65.1032,62.9565,120.6023,138.36,54.1539,255.4226,17.6015,37.44,117.315,76.4395,28.2714,100.1446,74.4257,37.4866,26.8858,35.0696,63.2664,128.732,99.0221,18.6635,43.5576,53.4311
2017-08-04,134.7496,155.0352,98.1746,59.6408,434.3408,192.0937,31.6204,111.2405,181.6109,67.7906,65.1226,62.3501,121.0995,139.96,54.5432,254.1905,17.8504,37.32,117.1499,76.7485,28.1019,99.9712,74.9365,37.3512,26.867,34.6945,63.8404,129.371,99.332,19.0287,43.6533,55.7027
2017-08-07,135.2393,156.769,97.3374,58.9507,433.0248,191.7028,31.5625,110.6225,182.1619,67.8755,65.0452,62.1985,119.6664,139.52,54.5432,253.7151,17.9365,37.48,117.1208,76.536,27.8289,100.2217,75.0521,37.4382,26.6142,34.807,63.85,129.1483,99.0415,19.1598,43.6246,56.8949
2017-08-08,133.8289,154.6206,96.2596,59.0771,430.3929,191.3215,31.3117,109.8597,182.2683,67.8944,64.9581,62.0185,119.8711,138.22,54.4008,254.8599,17.4292,36.82,117.1596,75.8117,27.876,100.5493,74.2136,37.3609,26.9139,34.8633,63.6587,128.3545,98.6155,19.1692,44.1029,55.9468
2017-08-09,135.0239,153.9798,96.9717,59.0382,436.5145,191.5121,31.2828,110.4777,182.9643,67.2338,65.1516,62.1701,118.6135,139.03,54.5717,256.7712,17.1995,36.88,117.3636,75.213,27.6595,101.2526,73.8185,37.5252,26.7078,35.9229,63.9648,128.5094,98.4702,19.1973,44.0072,56.0313
2017-08-10,134.0248,151.8502,96.914,58.2606,428.3946,191.2929,30.9837,108.9713,182.7516,66.6298,64.8904,61.3932,118.2236,139.02,54.135,254.7047,17.0655,35.65,116.4506,74.0154,27.4806,100.6649,73.4715,37.5059,26.4644,35.4728,63.5343,127.8221,96.8533,19.1598,43.7585,54.3416
2017-08-11,133.8778,148.7784,97.0487,58.037,427.3321,189.3671,31.0802,107.9767,182.2296,66.441,64.7937,61.5353,117.0342,138.27,53.6223,251.4157,17.0847,35.77,116.1203,73.1366,27.5559,100.2217,73.5486,37.1869,26.4644,34.8164,62.2906,125.2664,95.856,18.7197,43.5767,53.2433
2017-08-14,137.1004,151.087,98.5114,59.6117,438.1521,191.188,31.0995,110.9026,185.1877,67.7151,65.761,62.6533,119.4324,140.49,54.4198,255.607,17.2282,36.05,118.2475,74.2955,28.0549,102.3221,74.0883,37.7089,27.1715,35.2852,63.5831,126.8734,97.1825,18.8133,44.1794,53.9192
2017-08-15,136.8261,150.0863,99.1754,60.156,437.0214,192.1795,30.8101,111.1729,185.671,67.2338,66.0803,62.7007,119.3544,141.3,54.0875,257.1787,17.1804,36.13,117.995,73.6388,27.4429,103.1892,73.8281,37.8249,27.2092,35.0602,62.7536,125.1406,96.3111,18.42,43.969,52.2107
2017-08-16,138.1974,150.5247,99.8779,60.5059,443.3184,189.7293,30.7812,112.4862,184.83,67.951,65.6933,63.0891,118.9645,143.72,54.6951,254.8696,17.4484,35.77,118.4029,73.3008,27.6218,102.7942,73.1245,37.6316,27.2469,35.154,63.1973,125.5084,96.0496,18.4294,43.7954,52.1442
2017-08-17,136.7869,149.81,100.2147,59.5825,440.1602,188.509,30.1734,111.5206,184.0373,67.1016,65.4418,63.0323,118.0189,142.21,54.2964,254.7823,17.1517,34.91,118.1795,72.7213,27.49,102.6304,73.4329,37.9216,26.8886,34.8164,63.014,124.4436,94.5585,18.2889,43.7858,51.8019
2017-08-18,137.1298,146.3601,100.1954,59.5145,438.6493,187.1362,30.0673,110.9122,182.6936,66.6769,64.9775,62.6438,116.8198,142.9,53.9736,252.9874,16.6827,35.24,116.5671,71.3789,27.1605,101.9078,72.0354,37.6606,27.2092,34.5913,62.387,122.9043,93.4063,18.111,43.5351,50.5277
2017-08-21,138.3835,147.3131,100.8787,60.3504,440.8913,191.0259,30.3664,112.4379,183.9696,67.9321,65.5579,63.9039,117.7361,144.06,54.9514,256.3249,16.6348,35.51,117.6161,71.3499,27.6595,103.5264,72.7872,38.0279,27.7466,35.2383,63.2069,124.0079,94.3746,18.4575,43.7954,50.6133
2017-08-22,139.1769,146.0266,101.7544,59.9713,446.766,192.189,30.2699,113.587,182.7806,66.9412,65.5289,63.3923,116.615,145.59,54.4767,257.3242,16.8932,35.97,116.6157,70.8671,27.2546,102.9869,73.0763,37.9506,27.5109,35.379,62.9754,122.8075,93.9001,18.2983,43.7568,50.4232
2017-08-23,139.9116,150.1626,102.1008,61.0502,452.161,195.8404,30.2506,114.0795,183.4573,67.5546,65.761,63.9892,118.0091,146.23,55.1603,259.1967,16.8167,35.53,117.4802,71.5238,27.7348,103.6902,74.8497,38.0279,27.8503,35.9979,63.4384,123.5045,95.0136,18.5324,44.2582,51.1363
2017-08-24,140.8519,149.2953,102.7167,60.5253,453.8549,195.1254,30.2699,113.8864,183.0319,67.3942,65.7514,64.2071,116.8783,148.08,54.5907,258.469,16.8454,35.85,117.791,71.4658,27.6877,103.5457,74.7244,37.8346,27.6523,36.1292,62.9465,122.8075,94.0163,18.3545,44.2004,50.7559
2017-08-25,141.2828,151.5635,102.9573,60.8266,456.4594,194.3627,30.5786,114.0795,182.6936,67.8755,65.7223,64.3208,118.4088,152.1,55.1033,257.7317,16.9411,35.36,117.0334,72.1419,27.8101,103.1796,74.1172,37.7379,27.6994,36.0729,63.4191,124.2209,94.7425,18.5886,44.1136,51.5927
